"","kingdom","phylum","class","order","family","genus","species"
"1525","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Leocyma","Leocyma appollinis"
"1526","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Rhenea","Rhenea mediata"
"1527","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes","Charaxes achaemenes"
"1528","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Conchylia","Conchylia nitidula"
"1529","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Somatina","Somatina centrophora"
"1530","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Lophocrama","Lophocrama phoenicochlora"
"1531","Animalia","Arthropoda","Insecta","Lepidoptera","Psychidae","Eumeta","Eumeta hardenbergi"
"1532","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eublemma","Eublemma costimacula"
"1533","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Latoia","Latoia intermissa"
"1534","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eublemma","Eublemma mesophaea"
"1535","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Coeliades","Coeliades libeon"
"1536","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colotis","Colotis subfasciatus"
"1537","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Oglasa","Oglasa nana"
"1538","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chiasmia",""
"1539","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Anoba","Anoba hamifera"
"1540","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Zamarada",""
"1541","Animalia","Arthropoda","Insecta","Lepidoptera","Uraniidae","Epiplema","Epiplema reducta"
"1542","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Harpendyreus","Harpendyreus notoba"
"1543","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Parallelia","Parallelia triplocyma"
"1544","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Herpetogramma","Herpetogramma licarsisalis"
"1545","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Eurrhyparodes","Eurrhyparodes bracteolalis"
"1546","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pycnarmon","Pycnarmon cribrata"
"1547","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Mylothris","Mylothris trimenia"
"1548","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Eutelia","Eutelia amatrix"
"1549","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pygospila","Pygospila tyres"
"1550","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Borbo","Borbo borbonica"
"1551","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Cnaphalocrocis","Cnaphalocrocis poeyalis"
"1552","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Cnaphalocrocis","Cnaphalocrocis trebiusalis"
"1553","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Hamartia","Hamartia medora"
"1554","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Isocentris","Isocentris charopalis"
"1555","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Filodes","Filodes costivitralis"
"1556","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Borbo","Borbo fallax"
"1557","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Chalcidoptera","Chalcidoptera rufilinealis"
"1558","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Eccopsis","Eccopsis incultana"
"1559","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Eurema",""
"1560","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Risoba","Risoba diplogramma"
"1561","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Leucostrophus","Leucostrophus alterhirundo"
"1562","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontia","Acontia natalis"
"1563","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba orthozona"
"1564","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Estigmene","Estigmene trivitta"
"1565","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Maxera",""
"1566","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Xanthopan","Xanthopan morganii"
"1567","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Aphilopota","Aphilopota patulata"
"1568","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Neptis","Neptis jordani"
"1569","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio euphranor"
"1570","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Coenyra","Coenyra hebe"
"1571","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Borbo","Borbo ferruginea"
"1572","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Eutelia","Eutelia mima"
"1573","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chlorosterrha","Chlorosterrha monochroma"
"1574","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Glutophrissa","Glutophrissa sabina"
"1575","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Basiothia","Basiothia charis"
"1576","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Acraea","Acraea boopis"
"1577","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops",""
"1578","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Deudorix","Deudorix dariaves"
"1579","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Calleagris","Calleagris krooni"
"1580","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Eugoa","Eugoa africana"
"1581","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Endotricha","Endotricha erythralis"
"1582","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cleora","Cleora nigrisparsalis"
"1583","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Deudorix","Deudorix diocles"
"1584","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Borbo","Borbo micans"
"1585","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Entomogramma","Entomogramma pardus"
"1586","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops methymna"
"1587","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Streblote","Streblote capensis"
"1588","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pelopidas",""
"1589","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Athetis","Athetis leuconephra"
"1590","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Dira","Dira oxylus"
"1591","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pseudomaenas","Pseudomaenas leucograpta"
"1592","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Torynesis","Torynesis hawequas"
"1593","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Cassionympha",""
"1594","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Traminda","Traminda ocellata"
"1595","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Gegenes","Gegenes pumilio"
"1596","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colotis",""
"1597","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Parthenodes",""
"1598","Animalia","Arthropoda","Insecta","Lepidoptera","","",""
"1599","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Salamis","Salamis anacardii"
"1600","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Pseudenargia","Callixena versicolora"
"1601","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","",""
"1602","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Torynesis",""
"1603","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Cadarena","Cadarena pudoraria"
"1604","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Nepheronia","Nepheronia thalassina"
"1605","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena conscitalis"
"1606","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Sevenia","Sevenia morantii"
"1607","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Orachrysops","Orachrysops mijburghi"
"1608","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Audea","Audea fatilega"
"1609","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Desmeocraera","Desmeocraera latex"
"1610","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Calleagris","Calleagris kobela"
"1611","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops puncticilia"
"1612","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Epamera","Epamera sidus"
"1613","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio constantinus"
"1614","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Prasinocyma","Prasinocyma immaculata"
"1615","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ernsta","Ernsta confusa"
"1616","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Disclisioprocta","Disclisioprocta natalata"
"1617","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula","Scopula lactaria"
"1618","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Platylesches","Platylesches galesa"
"1619","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Argiolaus","Argiolaus trimeni"
"1620","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Parallelia","Parallelia abnegans"
"1621","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudonympha",""
"1622","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Lorymodes","Lorymodes digonialis"
"1623","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lachnocnema",""
"1624","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Cortyta","Cortyta phaeocyma"
"1625","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes","Charaxes viola"
"1626","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Chrysoritis","Chrysoritis turneri"
"1627","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Macalla","Macalla ignezonalis"
"1628","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Argyrographa","Argyrographa moderata"
"1629","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Axiocerses","Axiocerses amanga"
"1630","Animalia","Arthropoda","Insecta","Lepidoptera","Zygaenidae","Praezygaena","Praezygaena ochroptera"
"1631","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Zeritis","Zeritis lyncurium"
"1632","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Nudaurelia","Nudaurelia bubo"
"1633","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Sarangesa","Sarangesa ruona"
"1634","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phasis","Phasis braueri"
"1635","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Stygionympha","Stygionympha geraldi"
"1636","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Crudaria","Crudaria capensis"
"1637","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops braueri"
"1638","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Luashia","Luashia zonata"
"1639","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Anthene","Anthene talboti"
"1640","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Tarsocera","Tarsocera fulvina"
"1641","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Epigynopteryx","Epigynopteryx ommatoclesis"
"1642","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eublemma","Eublemma baccatrix"
"1643","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Iolaus","Iolaus alienus"
"1644","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Axiocerses","Axiocerses coalescens"
"1645","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops asteris"
"1646","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Amauris",""
"1647","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Mycalesis","Mycalesis ena"
"1648","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Teracotona","Teracotona metaxantha"
"1649","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Deltote","Deltote johnjoannoui"
"1650","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Ypthima",""
"1651","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes","Charaxes druceanus"
"1652","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes","Charaxes vansoni"
"1653","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Borbo","Borbo detecta"
"1654","Animalia","Arthropoda","Insecta","Lepidoptera","Tineidae","Ateliotum","Ateliotum crymodes"
"1655","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hypolimnas","Hypolimnas deceptor"
"1656","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Sevenia",""
"1657","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Palaeonyssia","Palaeonyssia trisecta"
"1658","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Coeliades",""
"1659","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Artitropa","Artitropa erinnys"
"1660","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Metendothenia","Metendothenia balanacma"
"1661","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colotis","Colotis lais"
"1662","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Abantis",""
"1663","Animalia","Arthropoda","Insecta","Lepidoptera","Eupterotidae","Hemijana","Hemijana subrosea"
"1664","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Syngamia","Syngamia fervidalis"
"1665","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Victoria","Victoria fuscithorax"
"1666","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Hypolycaena","Hypolycaena lochmophila"
"1667","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chionopora","Chionopora tarachodes"
"1668","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Pachypasa","Pachypasa picturata"
"1669","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Poecilmitis","Poecilmitis beulah"
"1670","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phasis","Phasis clavum"
"1671","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Deudorix",""
"1672","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Prasinocyma","Prasinocyma niveisticta"
"1673","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Acraea","Acraea machequena"
"1674","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia antilope"
"1675","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Beriohansa","Beriohansa hansali"
"1676","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Culladia","Culladia achroellum"
"1677","Animalia","Arthropoda","Insecta","Lepidoptera","Metarbelidae","Lebedodes","Lebedodes rufithorax"
"1678","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aloeides","Aloeides nubilus"
"1679","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops procera"
"1680","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Chrysoritis","Chrysoritis trimeni"
"1681","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Psilocerea","Psilocerea cneca"
"1682","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Horisme","Horisme minuata"
"1683","Animalia","Arthropoda","Insecta","Lepidoptera","Drepanidae","Negera","Negera natalensis"
"1684","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Byblia",""
"1685","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Macaldenia","Macaldenia palumbiodes"
"1686","Animalia","Arthropoda","Insecta","Lepidoptera","Ethmiidae","Ethmia","Ethmia coscineutis"
"1687","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aloeides","Aloeides quickelbergei"
"1688","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eublemma","Eublemma nigrivitta"
"1689","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontia","Acontia trychaenoides"
"1690","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Metisella","Metisella aegipan"
"1691","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Piercia","Piercia ciliata"
"1692","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Callyna","Callyna decora"
"1693","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hemiceratoides","Hemiceratoides sittaca"
"1694","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pseudomaenas","Pseudomaenas bivirgata"
"1695","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Caffrocrambus","Caffrocrambus chalcimerus"
"1696","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Crambus","Crambus ellipticellus"
"1697","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ctenoplusia","Ctenoplusia lavendula"
"1698","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Bathycolpodes","Bathycolpodes chloronesis"
"1699","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Coeliades","Coeliades anchises"
"1700","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Ctenusa","Ctenusa varians"
"1701","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Helcystogramma","Helcystogramma septella"
"1702","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Traminda","Traminda neptunaria"
"1703","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites"
"1704","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Eutelia","Eutelia subrubens"
"1705","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Athetis","Athetis flavipuncta"
"1706","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Syllepte","Syllepte polycymalis"
"1707","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Lamprosema","Lamprosema lucillalis"
"1708","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Plecoptera","Plecoptera poderis"
"1709","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Microbaena","Microbaena pulchra"
"1710","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chlorissa","Chlorissa dorsicristata"
"1711","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Achaea","Achaea illustrata"
"1712","Animalia","Arthropoda","Insecta","Lepidoptera","Psychidae","Gymnelema","Gymnelema vinctus"
